4695,282,31.73,17.03,54.652,18.274,44.109,21.148
4696,181,164.41,90.38,3.572,49.541,66.393,51.816
4697,386,154.86,84.35,49.826,59.266,38.374,3.606
4698,4,34.84,19.08,8.658,50.9,2.6,39.201
4699,146,114.63,63.97,59.022,60.364,13.16,38.955
4700,194,85.73,50.21,59.022,60.364,63.143,84.354
4701,72,39.74,20.53,31.819,62.753,31.885,46.924
4702,411,116.47,63.19,1.153,22.705,34.849,16.864
4703,217,329.07,204.63,30.018,74.255,83.802,1.277
4704,141,95.96,53.05,38.107,12.494,13.16,38.955
4705,398,203.54,103.04,29.558,7.438,33.385,73.821
4706,212,145.96,83.95,40.926,50.037,95.334,32.608
4707,276,83.43,48.3,82.551,23.027,94.818,62.881
4708,266,136.78,75.89,45.654,24.803,40.046,72.773
4709,131,62.34,31.83,51.323,78.236,63.143,84.354
4710,104,82.02,50.43,52.259,97.03,40.046,72.773
4711,283,200.2,110.78,91.033,76.755,40.926,50.037
4712,455,126.78,69.59,8.375,6.111,22.321,72.393
4713,83,328.7,178.3,57.181,93.059,37.728,14.606
4714,294,241.72,151.05,95.334,32.608,6.495,94.303
4715,33,118.95,74.3,85.679,99.074,66.393,51.816
4716,447,179.09,98.92,59.022,60.364,82.255,97.31
4717,181,159.43,96.65,25.148,91.008,16.517,8.835
4718,238,82.28,44.26,6.195,23.802,38.107,12.494
4719,424,250.55,127.94,11.737,11.615,30.018,74.255
4720,205,155.78,83.22,81.764,87.777,41.863,61.403
4721,214,338.89,200.16,63.143,84.354,18.203,16.426
4722,95,272.84,146.24,39.88,50.448,83.802,1.277
4723,471,116.09,61.49,54.652,18.274,31.819,62.753
4724,383,129.44,68.57,54.652,18.274,76.798,1.183
4725,106,181.89,94.55,16.517,8.835,49.826,59.266
4726,471,78.58,39.88,37.728,14.606,68.423,22.999
4727,159,85.68,49.48,20.841,42.792,41.863,61.403
4728,100,93.72,57.29,69.681,0.013,69.406,34.278
4729,424,138.93,69.92,89.146,93.087,60.146,98.487
4730,480,43.59,25.93,67.723,88.253,60.146,98.487
4731,483,298.54,182.54,29.558,7.438,25.148,91.008
4732,165,114.36,57.62,13.409,25.872,64.292,16.23
4733,300,68.42,37.79,69.681,0.013,82.551,23.027
4734,477,235.82,144.45,49.826,59.266,1.153,22.705
4735,496,186.49,106.67,31.819,62.753,75.645,65.65
4736,494,23.94,12.9,33.402,50.255,31.819,62.753
4737,271,60.11,35.42,82.551,23.027,64.292,16.23
4738,102,138.28,73.71,13.16,38.955,14.063,70.076
4739,172,196.74,100.21,33.385,73.821,38.374,3.606
4740,272,266.18,146.37,28.876,14.772,25.148,91.008
4741,392,261.87,151.46,25.148,91.008,34.849,16.864
4742,137,165.42,82.81,25.148,91.008,91.033,76.755
4743,136,42.0,22.9,34.849,16.864,54.652,18.274
4744,452,115.01,62.43,66.393,51.816,26.251,9.538
4745,43,123.06,75.27,95.334,32.608,44.109,21.148
4746,237,250.21,141.31,89.816,22.324,6.495,94.303
4747,168,113.37,57.04,3.572,49.541,9.829,4.516
4748,362,108.38,55.79,69.406,34.278,53.704,81.673
4749,4,98.14,54.32,8.227,63.657,47.204,73.891
4750,226,69.26,37.02,91.033,76.755,82.255,97.31
4751,406,291.64,157.33,30.053,69.28,76.798,1.183
4752,453,72.41,41.35,22.321,72.393,13.16,38.955
4753,34,141.95,75.07,7.598,69.83,49.826,59.266
4754,452,82.3,42.7,82.255,97.31,75.645,65.65
4755,191,265.5,145.14,53.704,81.673,1.153,22.705
4756,255,97.64,49.49,31.819,62.753,3.572,49.541
4757,380,319.25,172.18,74.659,88.933,18.203,16.426
4758,306,189.2,106.95,59.457,16.998,25.148,91.008
4759,90,153.35,92.25,1.153,22.705,15.59,73.33
4760,18,194.7,111.14,14.063,70.076,66.826,36.027
4761,115,216.19,132.22,47.653,96.939,38.374,3.606
4762,269,75.0,43.44,11.522,25.841,29.558,7.438
4763,169,37.46,18.92,31.819,62.753,33.385,73.821
4764,142,171.63,88.29,94.818,62.881,18.799,77.296
4765,52,21.36,10.79,53.979,17.98,64.292,16.23
4766,230,18.21,9.83,67.723,88.253,63.143,84.354
4767,216,139.83,83.97,80.58,52.071,60.146,98.487
4768,94,362.1,217.97,82.255,97.31,26.251,9.538
4769,82,164.84,93.01,36.957,64.716,82.255,97.31
4770,72,198.08,104.3,3.572,49.541,91.033,76.755
4771,243,164.2,85.91,6.495,94.303,52.259,97.03
4772,434,121.94,67.6,42.448,74.947,8.658,50.9
4773,229,48.92,26.84,31.885,46.924,30.053,69.28
4774,465,165.41,97.4,30.018,74.255,67.723,88.253
4775,307,36.24,19.64,20.841,42.792,5.679,40.551
4776,106,37.32,20.49,5.679,40.551,3.572,49.541
4777,398,237.74,132.74,85.679,99.074,49.826,59.266
4778,461,129.73,74.93,43.418,88.198,6.195,23.802
4779,444,225.53,127.93,53.704,81.673,37.728,14.606
4780,132,61.92,33.74,28.688,64.974,41.863,61.403
4781,17,137.49,71.87,47.204,73.891,75.245,65.464
4782,431,116.15,63.62,7.598,69.83,59.022,60.364
4783,423,149.66,78.49,83.802,1.277,11.737,11.615
4784,58,241.37,147.07,16.517,8.835,94.818,62.881
4785,107,163.17,81.98,88.324,66.476,52.259,97.03
4786,400,110.34,66.43,66.826,36.027,69.681,0.013
4787,39,107.11,64.29,51.323,78.236,70.175,17.378
4788,61,225.57,134.32,30.053,69.28,36.075,13.63
4789,329,104.89,63.07,30.053,69.28,20.841,42.792
4790,253,79.57,45.38,7.598,69.83,30.018,74.255
4791,209,57.25,32.57,26.251,9.538,45.654,24.803
4792,323,133.19,68.89,13.16,38.955,14.063,70.076
4793,257,52.63,27.5,13.16,38.955,13.409,25.872
4794,226,99.06,54.03,5.679,40.551,45.094,77.163
4795,37,149.02,79.32,52.259,97.03,66.393,51.816
4796,25,167.73,88.06,34.849,16.864,57.181,93.059
4797,30,37.45,21.98,25.684,14.951,36.075,13.63
4798,459,84.43,43.47,45.654,24.803,13.409,25.872
4799,55,36.26,21.62,46.586,78.373,33.385,73.821
4800,458,219.2,124.88,82.255,97.31,66.826,36.027
4801,447,198.8,106.86,47.653,96.939,8.375,6.111
4802,477,128.59,73.6,40.046,72.773,30.553,19.928
4803,476,211.67,129.04,13.409,25.872,33.385,73.821
4804,348,143.38,88.79,43.418,88.198,80.58,52.071
4805,185,155.76,90.22,59.022,60.364,6.495,94.303
4806,205,170.03,85.05,2.6,39.201,40.046,72.773
4807,153,147.32,87.88,66.393,51.816,30.053,69.28
4808,160,132.08,71.14,41.863,61.403,11.522,25.841
4809,180,161.53,96.37,0.161,58.173,66.826,36.027
4810,87,352.78,187.79,37.728,14.606,20.488,93.348
4811,147,261.74,131.31,85.679,99.074,40.926,50.037
4812,13,240.46,122.25,25.684,14.951,0.161,58.173
4813,423,94.22,48.29,40.046,72.773,18.799,77.296
4814,372,205.65,104.36,68.423,22.999,51.323,78.236
4815,99,91.71,52.6,60.146,98.487,46.586,78.373
4816,175,191.57,101.14,80.58,52.071,33.402,50.255
4817,389,141.68,83.06,88.324,66.476,52.259,97.03
4818,46,57.66,35.64,8.658,50.9,30.018,74.255
4819,256,141.68,81.6,31.885,46.924,36.075,13.63
4820,449,153.66,82.96,74.076,54.129,63.948,1.453
4821,227,107.67,60.16,6.195,23.802,18.799,77.296
4822,47,83.36,49.06,80.58,52.071,69.406,34.278
4823,368,191.68,102.82,33.385,73.821,53.979,17.98
4824,140,41.15,25.3,7.598,69.83,28.688,64.974
4825,279,125.98,70.14,59.457,16.998,31.885,46.924
4826,499,42.9,23.46,51.323,78.236,57.181,93.059
4827,499,171.49,95.98,44.109,21.148,30.053,69.28
4828,32,268.75,136.47,30.553,19.928,89.146,93.087
4829,492,221.28,134.97,6.195,23.802,75.645,65.65
4830,349,184.55,95.05,33.385,73.821,66.393,51.816
4831,89,92.49,46.54,20.488,93.348,41.863,61.403
4832,292,135.32,76.08,38.107,12.494,36.957,64.716
4833,139,300.56,177.97,84.441,97.115,82.551,23.027
4834,324,177.66,103.21,54.736,91.185,37.728,14.606
4835,375,19.34,10.89,81.764,87.777,74.659,88.933
4836,181,405.28,223.8,94.534,2.972,8.227,63.657
4837,402,178.62,104.0,82.551,23.027,85.646,79.413
4838,472,175.27,95.59,33.402,50.255,38.374,3.606
4839,145,264.98,138.22,85.679,99.074,25.148,91.008
4840,304,138.89,75.74,2.6,39.201,45.654,24.803
4841,382,70.55,37.08,25.148,91.008,53.704,81.673
4842,476,138.57,76.23,40.046,72.773,11.737,11.615
4843,355,42.49,25.84,18.203,16.426,26.251,9.538
4844,239,121.45,70.42,68.423,22.999,41.863,61.403
4845,251,201.6,103.97,41.863,61.403,6.195,23.802
4846,93,135.1,78.37,69.681,0.013,34.849,16.864
4847,153,228.67,120.4,70.175,17.378,46.586,78.373
4848,353,186.63,108.66,6.195,23.802,49.826,59.266
4849,230,221.79,111.09,91.033,76.755,9.829,4.516
4850,469,320.15,178.51,18.799,77.296,63.948,1.453
4851,229,228.66,120.69,8.375,6.111,30.018,74.255
4852,209,41.63,24.94,38.634,70.306,51.323,78.236
4853,156,147.27,91.82,37.728,14.606,25.148,91.008
4854,447,198.77,100.5,75.645,65.65,89.816,22.324
4855,334,149.24,91.91,45.654,24.803,8.227,63.657
4856,423,81.34,45.54,89.816,22.324,59.457,16.998
4857,228,259.84,138.65,59.457,16.998,6.495,94.303
4858,185,243.22,151.39,7.598,69.83,89.146,93.087
4859,374,176.09,102.17,13.409,25.872,36.957,64.716
4860,411,104.6,56.4,40.046,72.773,57.181,93.059
4861,359,318.93,160.37,83.802,1.277,11.737,11.615
4862,407,24.14,13.69,5.679,40.551,13.16,38.955
4863,456,148.07,76.27,44.109,21.148,67.723,88.253
4864,300,104.43,62.18,89.816,22.324,66.826,36.027
4865,426,248.96,137.43,82.551,23.027,67.723,88.253
4866,133,177.72,94.82,6.495,94.303,11.522,25.841
4867,49,145.85,73.67,40.046,72.773,68.423,22.999
4868,341,66.92,40.34,31.885,46.924,42.448,74.947
4869,116,370.46,230.88,1.153,22.705,88.324,66.476
4870,87,268.76,147.09,91.033,76.755,30.053,69.28
4871,265,102.35,58.99,2.6,39.201,46.586,78.373
4872,321,344.82,192.8,2.6,39.201,83.802,1.277
4873,267,200.43,105.76,47.653,96.939,89.816,22.324
4874,98,299.29,167.68,38.374,3.606,15.59,73.33
4875,306,269.61,134.91,20.805,35.172,91.033,76.755
4876,290,280.49,140.93,66.826,36.027,52.259,97.03
4877,376,78.53,40.58,46.586,78.373,63.143,84.354
4878,95,209.88,117.59,3.572,49.541,29.558,7.438
4879,371,28.3,14.6,89.146,93.087,82.255,97.31
4880,61,95.73,48.71,15.59,73.33,38.634,70.306
4881,43,109.28,67.17,11.522,25.841,36.075,13.63
4882,209,34.52,17.64,68.423,22.999,82.551,23.027
4883,412,78.71,46.61,80.58,52.071,89.146,93.087
4884,303,112.97,61.49,0.161,58.173,31.885,46.924
4885,358,302.98,164.62,45.094,77.163,8.375,6.111
4886,436,170.56,102.52,40.926,50.037,0.161,58.173
4887,399,134.58,69.37,38.634,70.306,85.646,79.413
4888,354,150.4,80.12,80.58,52.071,54.736,91.185
4889,430,73.17,41.39,69.681,0.013,44.109,21.148
4890,193,282.78,152.39,47.653,96.939,89.816,22.324
4891,489,204.07,107.6,13.409,25.872,89.146,93.087
4892,449,129.86,74.93,69.681,0.013,69.406,34.278
4893,220,220.57,111.21,47.204,73.891,89.816,22.324
4894,297,146.15,85.71,57.181,93.059,8.227,63.657
4895,442,212.38,113.92,74.076,54.129,30.553,19.928
4896,342,222.78,138.2,3.572,49.541,95.334,32.608
4897,363,93.73,53.88,74.076,54.129,91.033,76.755
4898,290,83.48,42.22,22.321,72.393,53.704,81.673
4899,268,139.59,77.9,30.018,74.255,5.679,40.551
4900,311,135.09,70.4,22.321,72.393,11.737,11.615
4901,496,145.2,76.08,47.204,73.891,1.153,22.705
4902,224,251.64,148.49,44.109,21.148,52.259,97.03
4903,202,141.84,72.83,74.659,88.933,66.826,36.027
4904,383,93.6,48.87,53.704,81.673,33.402,50.255
4905,296,154.5,79.21,33.402,50.255,43.418,88.198
4906,241,110.54,60.43,36.075,13.63,67.157,10.29
4907,146,236.81,147.57,45.094,77.163,13.409,25.872
4908,64,93.38,55.6,31.885,46.924,22.321,72.393
4909,188,258.3,137.69,85.679,99.074,39.88,50.448
4910,298,364.43,216.83,34.849,16.864,85.679,99.074
4911,198,268.81,167.66,30.053,69.28,69.681,0.013
4912,447,249.46,147.83,76.798,1.183,33.402,50.255
4913,18,32.29,16.8,75.645,65.65,66.393,51.816
4914,180,167.84,84.98,26.251,9.538,2.6,39.201
4915,327,154.59,89.67,30.018,74.255,6.195,23.802
4916,83,329.51,182.11,11.522,25.841,75.245,65.464
4917,103,325.83,177.21,53.704,81.673,18.203,16.426
4918,461,126.32,72.99,89.146,93.087,94.818,62.881
4919,366,141.39,71.62,66.393,51.816,81.764,87.777
4920,129,192.51,106.9,20.841,42.792,69.681,0.013
4921,420,27.54,16.93,29.558,7.438,34.849,16.864
4922,361,130.96,80.09,59.022,60.364,2.6,39.201
4923,387,309.65,187.51,29.558,7.438,47.653,96.939
4924,490,168.41,90.48,59.457,16.998,14.063,70.076
4925,264,114.54,57.35,69.406,34.278,88.324,66.476
4926,205,136.77,78.62,44.109,21.148,59.022,60.364
4927,159,256.45,128.96,37.728,14.606,46.586,78.373
4928,280,123.99,70.95,9.829,4.516,59.457,16.998
4929,117,137.12,72.96,38.634,70.306,74.659,88.933
4930,350,202.46,102.74,20.841,42.792,66.393,51.816
4931,335,68.15,39.3,88.324,66.476,95.334,32.608
4932,218,54.86,32.99,28.876,14.772,16.517,8.835
4933,228,84.98,44.85,82.255,97.31,91.033,76.755
4934,60,99.26,50.84,5.679,40.551,38.634,70.306
4935,359,145.53,88.25,28.688,64.974,44.109,21.148
4936,222,35.05,19.65,43.418,88.198,46.586,78.373
4937,333,233.33,120.96,67.723,88.253,20.841,42.792
4938,147,310.2,157.3,18.203,16.426,63.143,84.354
4939,471,76.33,39.84,22.321,72.393,53.704,81.673
4940,360,245.69,140.41,53.704,81.673,53.979,17.98
4941,255,113.73,69.4,8.227,63.657,28.876,14.772
4942,308,10.43,6.04,37.728,14.606,34.849,16.864
4943,101,285.55,157.78,59.022,60.364,1.153,22.705
4944,457,158.09,95.81,13.409,25.872,51.323,78.236
4945,103,214.85,127.3,30.053,69.28,81.764,87.777
4946,236,243.03,121.84,95.334,32.608,13.16,38.955
4947,484,114.02,68.49,3.572,49.541,52.259,97.03
4948,109,138.93,76.44,89.816,22.324,63.143,84.354
4949,99,174.28,89.06,42.448,74.947,90.024,24.887
4950,257,194.29,120.22,59.457,16.998,9.829,4.516
4951,459,126.76,67.34,63.143,84.354,20.488,93.348
4952,215,76.59,39.14,54.736,91.185,84.441,97.115
4953,293,117.5,72.5,13.16,38.955,29.558,7.438
4954,434,252.18,138.55,16.517,8.835,45.094,77.163
4955,193,99.02,59.77,59.457,16.998,74.076,54.129
4956,128,120.23,61.11,59.457,16.998,34.849,16.864
4957,159,196.92,112.15,43.418,88.198,11.737,11.615
4958,368,203.23,120.61,52.259,97.03,45.654,24.803
4959,219,165.62,92.05,13.16,38.955,53.704,81.673
4960,404,51.67,28.45,8.658,50.9,8.227,63.657
4961,352,187.75,94.59,8.658,50.9,88.324,66.476
4962,213,253.87,146.37,13.16,38.955,63.143,84.354
4963,170,179.78,95.38,85.646,79.413,49.826,59.266
4964,408,103.46,61.67,64.292,16.23,40.926,50.037
4965,189,63.89,33.03,16.517,8.835,28.876,14.772
4966,231,178.66,94.84,38.374,3.606,66.393,51.816
4967,486,146.21,76.77,53.704,81.673,84.441,97.115
4968,353,148.17,84.21,80.58,52.071,30.053,69.28
4969,330,358.31,182.96,25.148,91.008,59.457,16.998
4970,51,9.46,5.07,8.375,6.111,9.829,4.516
4971,432,216.83,109.42,88.324,66.476,31.819,62.753
4972,268,98.74,50.91,42.448,74.947,3.572,49.541
4973,439,100.67,58.76,41.863,61.403,85.679,99.074
4974,478,88.45,50.26,13.16,38.955,54.652,18.274
4975,447,310.97,187.46,82.551,23.027,15.59,73.33
4976,411,117.95,69.89,75.245,65.464,45.094,77.163
4977,65,171.21,103.73,6.195,23.802,36.957,64.716
4978,50,212.23,123.0,20.488,93.348,76.798,1.183
4979,291,154.37,82.32,40.926,50.037,29.558,7.438
4980,395,367.39,227.75,85.679,99.074,13.16,38.955
4981,52,141.47,72.42,54.652,18.274,25.684,14.951
4982,442,36.12,19.0,25.684,14.951,9.829,4.516
4983,228,379.74,192.98,1.153,22.705,82.551,23.027
4984,244,246.9,143.07,94.818,62.881,28.876,14.772
4985,256,301.52,171.48,84.441,97.115,2.6,39.201
4986,254,170.09,87.03,9.829,4.516,38.634,70.306
4987,315,71.57,36.16,69.681,0.013,38.374,3.606
4988,337,221.92,112.38,36.075,13.63,7.598,69.83
4989,214,217.27,109.07,37.728,14.606,57.181,93.059
4990,233,205.09,121.49,20.488,93.348,94.818,62.881
4991,208,307.94,187.63,67.723,88.253,38.107,12.494
4992,246,40.67,24.46,45.654,24.803,59.457,16.998
4993,148,273.17,149.24,42.448,74.947,64.292,16.23
4994,118,41.79,21.83,40.046,72.773,22.321,72.393
4995,259,321.88,179.88,85.679,99.074,31.885,46.924
4996,476,78.51,41.18,51.323,78.236,49.826,59.266
4997,375,87.2,50.98,6.195,23.802,36.075,13.63
4998,0,101.66,61.86,22.321,72.393,53.704,81.673
4999,34,146.74,75.37,34.849,16.864,90.024,24.887
5000,100,118.23,66.98,18.799,77.296,30.553,19.928
5001,312,175.9,105.68,8.658,50.9,82.551,23.027
5002,52,217.64,113.73,49.826,59.266,89.816,22.324
5003,181,151.97,94.79,90.024,24.887,11.737,11.615
5004,148,135.68,71.77,67.157,10.29,26.251,9.538
5005,250,87.97,52.18,67.723,88.253,22.321,72.393
5006,441,92.55,55.87,8.375,6.111,20.841,42.792
5007,74,19.02,10.92,40.046,72.773,47.204,73.891
5008,306,287.93,149.39,85.646,79.413,11.737,11.615
5009,293,285.78,174.08,63.143,84.354,34.849,16.864
5010,197,104.36,60.6,36.075,13.63,1.153,22.705
5011,21,183.65,104.53,11.737,11.615,51.323,78.236
5012,419,66.35,39.01,45.654,24.803,29.558,7.438
5013,192,203.73,116.96,5.679,40.551,20.488,93.348
5014,157,176.88,102.24,84.441,97.115,33.402,50.255
5015,148,21.59,10.94,28.688,64.974,36.957,64.716
5016,229,228.85,135.98,63.143,84.354,67.157,10.29
5017,237,113.84,61.9,7.598,69.83,59.022,60.364
5018,187,42.08,25.3,63.143,84.354,45.094,77.163
5019,493,80.95,42.13,33.402,50.255,30.018,74.255
5020,366,150.1,83.03,75.245,65.464,39.88,50.448
5021,352,194.53,111.4,37.728,14.606,6.495,94.303
5022,202,116.82,62.27,46.586,78.373,66.826,36.027
5023,412,154.42,90.94,49.826,59.266,13.16,38.955
5024,94,182.77,95.83,18.203,16.426,39.88,50.448
5025,175,40.01,20.53,38.634,70.306,28.688,64.974
5026,167,169.69,98.06,6.495,94.303,66.826,36.027
5027,296,92.11,55.9,36.075,13.63,90.024,24.887
5028,137,99.24,56.72,20.488,93.348,14.063,70.076
5029,450,11.45,5.98,37.728,14.606,34.849,16.864
5030,301,152.22,84.77,90.024,24.887,30.018,74.255
5031,367,79.53,44.24,22.321,72.393,42.448,74.947
5032,163,129.58,79.4,69.406,34.278,8.375,6.111
5033,340,52.29,26.83,53.979,17.98,34.849,16.864
5034,360,128.99,74.54,40.926,50.037,57.181,93.059
5035,374,234.44,119.69,16.517,8.835,82.255,97.31
5036,49,65.0,37.51,3.572,49.541,15.59,73.33
5037,317,133.9,82.81,74.659,88.933,30.053,69.28
5038,363,92.11,55.58,53.704,81.673,91.033,76.755
5039,139,307.84,155.57,20.488,93.348,67.157,10.29
5040,260,277.42,139.25,18.203,16.426,22.321,72.393
5041,469,58.99,36.45,57.181,93.059,30.053,69.28
5042,356,21.24,11.59,46.586,78.373,51.323,78.236
5043,432,212.89,117.53,22.321,72.393,30.553,19.928
5044,41,292.31,152.35,85.679,99.074,25.148,91.008
5045,271,91.41,48.19,74.659,88.933,53.704,81.673
5046,145,183.77,102.86,83.802,1.277,89.146,93.087
5047,412,69.75,38.79,8.658,50.9,14.063,70.076
5048,404,321.47,196.02,88.324,66.476,11.522,25.841
5049,285,162.14,100.97,45.094,77.163,69.406,34.278
5050,270,130.19,68.92,29.558,7.438,69.406,34.278
5051,424,186.86,95.45,90.024,24.887,14.063,70.076
5052,27,295.96,159.63,83.802,1.277,82.255,97.31
5053,187,67.09,35.05,1.153,22.705,18.203,16.426
5054,337,212.37,130.85,28.688,64.974,95.334,32.608
5055,70,139.72,75.54,69.681,0.013,45.654,24.803
5056,467,32.01,19.78,30.053,69.28,22.321,72.393
5057,220,262.02,139.09,15.59,73.33,84.441,97.115
5058,156,158.47,83.09,28.688,64.974,6.195,23.802
5059,269,266.26,146.08,94.534,2.972,29.558,7.438
5060,330,195.6,111.23,34.849,16.864,8.227,63.657
5061,436,140.2,72.56,63.143,84.354,18.799,77.296
5062,154,15.01,7.72,18.203,16.426,25.684,14.951
5063,240,100.39,51.3,45.654,24.803,75.245,65.464
5064,378,316.48,171.75,94.534,2.972,33.402,50.255
5065,263,97.37,54.52,8.375,6.111,38.374,3.606
5066,310,70.6,36.47,75.245,65.464,84.441,97.115
5067,324,275.57,158.16,15.59,73.33,38.107,12.494
5068,183,175.69,97.51,6.495,94.303,51.323,78.236
5069,97,175.35,99.32,66.393,51.816,25.684,14.951
5070,477,277.76,144.91,3.572,49.541,83.802,1.277
5071,142,261.73,154.29,25.148,91.008,13.409,25.872
5072,231,102.74,52.93,59.022,60.364,46.586,78.373
5073,414,170.75,101.44,5.679,40.551,83.802,1.277
5074,196,45.63,24.2,94.534,2.972,82.551,23.027
5075,129,352.46,196.41,11.737,11.615,85.679,99.074
5076,461,117.65,62.08,0.161,58.173,11.522,25.841
5077,307,119.21,65.25,43.418,88.198,33.402,50.255
5078,221,90.78,46.13,40.926,50.037,69.406,34.278
5079,186,42.75,23.79,41.863,61.403,30.053,69.28
5080,429,204.76,126.43,26.251,9.538,51.323,78.236
5081,204,208.84,125.11,11.737,11.615,91.033,76.755
5082,308,161.69,83.02,75.245,65.464,52.259,97.03
5083,186,239.39,120.7,30.053,69.28,63.948,1.453
5084,14,97.82,55.36,75.645,65.65,30.053,69.28
5085,492,49.52,26.14,59.457,16.998,68.423,22.999
5086,461,29.14,14.84,30.553,19.928,25.684,14.951
5087,176,65.89,37.24,53.979,17.98,26.251,9.538
5088,225,66.28,36.08,15.59,73.33,47.204,73.891
5089,461,266.42,136.11,89.816,22.324,25.148,91.008
5090,88,152.12,84.09,94.818,62.881,70.175,17.378
5091,252,25.81,13.37,7.598,69.83,8.227,63.657
5092,233,324.34,191.34,67.723,88.253,29.558,7.438
5093,365,124.86,68.98,31.819,62.753,0.161,58.173
5094,59,138.39,74.49,33.402,50.255,25.684,14.951
5095,414,87.54,45.02,51.323,78.236,88.324,66.476
5096,104,100.55,62.11,13.16,38.955,22.321,72.393
5097,335,105.5,61.63,54.652,18.274,30.053,69.28
5098,141,108.89,56.29,36.957,64.716,69.406,34.278
5099,201,115.41,71.46,59.022,60.364,8.227,63.657
5100,66,161.25,97.96,89.816,22.324,36.075,13.63
5101,290,388.69,195.21,76.798,1.183,8.658,50.9
5102,14,178.25,90.48,47.204,73.891,88.324,66.476
5103,408,23.33,13.61,91.033,76.755,85.646,79.413
5104,345,117.49,73.12,60.146,98.487,38.634,70.306
5105,227,73.54,37.75,69.406,34.278,89.816,22.324
5106,329,67.04,41.47,66.393,51.816,53.979,17.98
5107,123,103.68,57.37,49.826,59.266,2.6,39.201
5108,292,65.32,34.71,64.292,16.23,69.681,0.013
5109,26,101.18,55.58,45.094,77.163,94.818,62.881
5110,359,54.6,29.16,40.926,50.037,31.819,62.753
5111,107,219.73,120.51,13.16,38.955,47.653,96.939
5112,430,104.56,59.79,46.586,78.373,60.146,98.487
5113,203,124.25,76.01,54.652,18.274,75.245,65.464
5114,480,218.25,125.12,28.876,14.772,22.321,72.393
5115,430,183.14,107.81,30.053,69.28,74.076,54.129
5116,390,139.54,70.25,82.255,97.31,46.586,78.373
5117,417,121.19,62.4,66.826,36.027,59.022,60.364
5118,339,146.72,90.8,54.652,18.274,8.658,50.9
5119,146,64.66,32.44,76.798,1.183,53.979,17.98
5120,287,247.24,124.51,22.321,72.393,82.551,23.027
5121,19,50.98,31.69,46.586,78.373,18.799,77.296
5122,344,102.86,58.53,18.203,16.426,3.572,49.541
5123,354,18.56,10.93,68.423,22.999,70.175,17.378
5124,467,159.68,86.04,85.646,79.413,15.59,73.33
5125,275,92.59,49.16,66.393,51.816,39.88,50.448
5126,131,203.59,104.4,37.728,14.606,2.6,39.201
5127,19,183.84,96.97,85.646,79.413,40.926,50.037
5128,160,186.18,105.77,74.076,54.129,11.737,11.615
5129,44,85.72,51.36,80.58,52.071,63.143,84.354
5130,409,195.07,98.38,54.652,18.274,14.063,70.076
5131,396,120.04,69.21,33.402,50.255,46.586,78.373
5132,114,50.17,27.37,2.6,39.201,20.841,42.792
5133,120,71.3,40.2,59.022,60.364,33.402,50.255
5134,305,11.61,5.88,64.292,16.23,59.457,16.998
5135,192,118.55,62.01,16.517,8.835,44.109,21.148
5136,400,105.83,53.55,52.259,97.03,20.488,93.348
5137,178,147.01,74.1,44.109,21.148,8.375,6.111
5138,472,191.46,96.61,74.659,88.933,34.849,16.864
5139,471,177.22,97.2,68.423,22.999,94.818,62.881
5140,101,183.36,92.07,54.652,18.274,3.572,49.541
5141,39,75.04,46.03,82.255,97.31,47.204,73.891
5142,264,239.81,138.06,11.737,11.615,30.018,74.255
5143,347,131.47,79.82,3.572,49.541,36.957,64.716
5144,373,122.25,71.53,90.024,24.887,47.204,73.891
5145,336,126.44,72.01,45.654,24.803,53.704,81.673
5146,53,202.97,105.47,8.227,63.657,67.157,10.29
5147,342,152.41,88.64,69.406,34.278,67.723,88.253
5148,475,146.04,89.8,88.324,66.476,89.816,22.324
5149,362,162.78,87.14,47.653,96.939,81.764,87.777
5150,149,69.41,42.96,7.598,69.83,31.819,62.753
5151,249,85.18,46.86,70.175,17.378,83.802,1.277
5152,158,123.96,75.84,7.598,69.83,66.393,51.816
5153,477,312.15,170.17,74.659,88.933,37.728,14.606
5154,240,150.21,93.06,66.826,36.027,40.046,72.773
5155,450,180.84,108.1,69.406,34.278,1.153,22.705
5156,376,236.06,121.66,18.203,16.426,68.423,22.999
5157,474,226.93,120.54,40.926,50.037,85.646,79.413
5158,260,151.31,89.04,91.033,76.755,33.385,73.821
5159,464,208.04,114.67,15.59,73.33,57.181,93.059
5160,18,165.02,98.89,51.323,78.236,11.737,11.615
5161,365,87.27,54.31,30.553,19.928,31.819,62.753
5162,48,219.1,128.58,74.076,54.129,37.728,14.606
5163,264,36.98,22.69,25.684,14.951,38.374,3.606
5164,383,241.1,142.13,3.572,49.541,85.679,99.074
5165,498,117.57,66.49,0.161,58.173,30.018,74.255
5166,450,193.8,109.67,8.375,6.111,20.488,93.348
5167,493,140.13,78.25,81.764,87.777,59.457,16.998
5168,192,306.49,162.02,18.799,77.296,85.646,79.413
5169,415,292.13,160.1,38.374,3.606,38.634,70.306
5170,228,101.1,54.58,13.16,38.955,15.59,73.33
5171,424,80.04,43.84,0.161,58.173,20.805,35.172
5172,275,151.87,91.01,60.146,98.487,28.688,64.974
5173,368,197.53,105.25,47.653,96.939,70.175,17.378
5174,333,51.89,31.6,70.175,17.378,53.979,17.98
5175,497,168.16,91.13,84.441,97.115,33.385,73.821
5176,348,464.24,242.81,16.517,8.835,89.146,93.087
